Year,State,County,HAI,Facility_ID,Facility_Name,Facility_Type,Infections_Reported,Patient_Days,Rate,Rate_CI_95_Lower_Limit,Rate_CI_95_Upper_Limit,Comparison,Months,Rate_2015,Notes
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000021,South Coast Global Medical Center,"Community, 125-250 Beds",0,13724,0,0,2.18,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000071,University of California Irvine Medical Center,Major Teaching,12,140456,0.85,0.46,1.45,Same,12,1.17,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000071,"University of California Irvine Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,3095,0,0,9.68,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000016,West Anaheim Medical Center,"Community, 125-250 Beds",2,33220,0.6,0.1,1.99,Same,12,0,
2023,California,Placer,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30001370,Kaiser Foundation Hospital - Roseville,Major Teaching,1,124250,0.08,0,0.4,Better,12,0,
2023,California,Placer,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000109,Sutter Auburn Faith Hospital,"Community, <125 Beds",0,13713,0,0,2.18,Same,12,0,
2023,California,Placer,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000134,Sutter Roseville Medical Center,"Community, >250 Beds",2,120255,0.17,0.03,0.55,Same,12,0,
2023,California,Placer,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000134,"Sutter Roseville Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,9565,0,0,3.13,Same,12,0,
2023,California,Plumas,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000004,Eastern Plumas Hospital-Portola Campus,Critical Access,0,755,0,0,39.68,Same,11,0,"Incomplete Reporter, interpret with caution"
2023,California,Plumas,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000015,Plumas District Hospital,Critical Access,0,1866,0,0,16.05,Same,12,0,
2023,California,Plumas,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000017,Seneca District Hospital,Critical Access,0,254,0,0,117.94,Same,12,0,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000006,Corona Regional Medical Center,Major Teaching,4,36979,1.08,0.34,2.61,Same,12,0.35,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000008,Desert Regional Medical Center,Major Teaching,0,97324,0,0,0.31,Better,12,0.22,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000008,"Desert Regional Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,2285,0,0,13.11,Same,12,0,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000044,Doctors Hospital of Riverside,"Community, 125-250 Beds",0,34154,0,0,0.88,Same,12,0.66,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000011,Eisenhower Medical Center,Major Teaching,2,91662,0.22,0.04,0.72,Same,12,0.67,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630019237,Encompass Health Rehabilitation Hospital of Murrieta,Free-Standing Rehabilitation,0,13792,0,0,2.17,Same,12,,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000012,Hemet Global Medical Center,Major Teaching,0,32516,0,0,0.92,Same,12,1.32,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000017,John F. Kennedy Memorial Hospital,"Community, 125-250 Beds",0,19920,0,0,1.5,Same,12,0,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000707,Kaiser Foundation Hospital Riverside,Major Teaching,2,56904,0.35,0.06,1.16,Same,12,0.19,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630011959,Kaiser Foundation Hospital-Moreno Valley,Major Teaching,0,22364,0,0,1.34,Same,12,0.59,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000004,Kindred Hospital Riverside,Long-Term Acute Care,2,13147,1.52,0.26,5.03,Same,12,2.62,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630012971,Loma Linda University Medical Center - Murrieta,Major Teaching,1,47351,0.21,0.01,1.04,Same,12,0.3,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000727,Menifee Global Medical Center,"Community, <125 Beds",0,13821,0,0,2.17,Same,12,0,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000042,Palo Verde Hospital,"Community, <125 Beds",0,637,0,0,47.03,Same,12,3.05,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630017654,Rehabilitation Hospital of Southern California,Free-Standing Rehabilitation,0,10242,0,0,2.92,Same,12,,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000049,Riverside Community Hospital,Major Teaching,8,146098,0.55,0.25,1.04,Same,12,0.28,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000050,Riverside University Health System - Medical Center,Major Teaching,5,104276,0.48,0.18,1.06,Same,12,0.78,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000101,San Gorgonio Memorial Hospital,Major Teaching,0,9696,0,0,3.09,Same,12,1.15,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000344,Southwest Healthcare Inland Valley Hospital,"Community, <125 Beds",0,38585,0,0,0.78,Same,12,0,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),250000507,Southwest Healthcare Rancho Springs Hospital,"Community, <125 Beds",0,34776,0,0,0.86,Same,12,0,
2023,California,Riverside,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630014442,Temecula Valley Hospital,Major Teaching,0,44319,0,0,0.68,Same,12,0,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000130,Kaiser Foundation Hospital - Sacramento,Major Teaching,6,64074,0.94,0.38,1.95,Same,12,0.19,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000133,Kaiser Foundation Hospital - South Sacramento,Major Teaching,0,75499,0,0,0.4,Better,12,0.18,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000124,Mercy General Hospital,Major Teaching,1,68591,0.15,0.01,0.72,Same,12,0.91,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000124,"Mercy General Hospital, Rehabilitation Unit",Rehabilitation Unit,0,6714,0,0,4.46,Same,12,0,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000901,Mercy Hospital of Folsom,"Community, <125 Beds",0,32634,0,0,0.92,Same,12,0.38,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000127,Mercy San Juan Medical Center,Major Teaching,0,107092,0,0,0.28,Better,12,0.19,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000037,Methodist Hospital of Sacramento,"Community, 125-250 Beds",0,37857,0,0,0.79,Same,12,0.47,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630026878,Sacramento Rehabilitation Hospital,Free-Standing Rehabilitation,0,6590,0,0,4.55,Same,9,,"Incomplete Reporter, interpret with caution"
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30001506,Shriners Hospitals for Children Northern California,Pediatric,0,8000,0,0,3.74,Same,12,0,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000151,"Sutter Medical Center, Sacramento",Major Teaching,1,160207,0.06,0,0.31,Better,12,0.29,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630027005,UC Davis Rehabilitation Hospital,Free-Standing Rehabilitation,,,,,,,0,,"Incomplete Reporter, interpret with caution"
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000113,University of California Davis Medical Center,"Community, >250 Beds",16,228517,0.7,0.41,1.11,Worse,12,0.97,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000113,"University of California Davis Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,3118,0,0,9.61,Same,6,0,
2023,California,Sacramento,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000907,Vibra Hospital of Sacramento,Long-Term Acute Care,0,17490,0,0,1.71,Same,12,1.97,
2023,California,San Benito,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000142,Hazel Hawkins Memorial Hospital,Critical Access,0,6178,0,0,4.85,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000100,Arrowhead Regional Medical Center,Major Teaching,4,112659,0.36,0.11,0.86,Same,12,0.49,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240001218,Ballard Rehabilitation Hospital,Free-Standing Rehabilitation,0,13075,0,0,2.29,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000001,Barstow Community Hospital,"Community, <125 Beds",0,7121,0,0,4.21,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000002,Bear Valley Community Hospital,Critical Access,0,1697,0,0,17.65,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000003,Chino Valley Medical Center,"Community, <125 Beds",0,14502,0,0,2.07,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000034,Colorado River Medical Center,Critical Access,0,580,0,0,51.65,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000082,Community Hospital of San Bernardino,"Community, >250 Beds",0,33236,0,0,0.9,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240001330,Desert Valley Hospital,"Community, 125-250 Beds",0,42215,0,0,0.71,Same,12,0.29,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000014,Hi-Desert Medical Center,"Community, <125 Beds",0,6979,0,0,4.29,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000024,Kaiser Foundation Hospital Fontana,Major Teaching,1,93184,0.11,0.01,0.53,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630013398,Kaiser Foundation Hospital- Ontario,Major Teaching,3,50804,0.59,0.15,1.61,Same,12,0.46,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000040,Kindred Hospital Ontario,Long-Term Acute Care,3,24450,1.23,0.31,3.34,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240001515,Kindred Hospital Rancho,Long-Term Acute Care,5,13996,3.57,1.31,7.92,Worse,12,2.7,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630015551,Loma Linda University Children's Hospital,Major Teaching,0,98881,0,0,0.3,Better,12,0.11,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000027,Loma Linda University Medical Center,Major Teaching,17,107431,1.58,0.95,2.48,Worse,12,1.25,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000025,Loma Linda University Medical Center East Campus Hospital,Major Teaching,1,24107,0.41,0.02,2.05,Same,12,1.06,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000025,"Loma Linda University Medical Center East Campus Hospital, Rehabilitation Unit",Rehabilitation Unit,0,12307,0,0,2.43,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630012294,Loma Linda University Surgical Hospital,Major Teaching,0,3350,0,0,8.94,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000009,Montclair Hospital Medical Center,"Community, <125 Beds",0,9703,0,0,3.09,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000052,Mountains Community Hospital,Critical Access,0,675,0,0,44.38,Same,12,0,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000104,Providence St. Mary Medical Center,Major Teaching,2,68015,0.29,0.05,0.97,Same,12,0.31,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000046,Redlands Community Hospital,"Community, 125-250 Beds",2,48752,0.41,0.07,1.36,Same,12,0.43,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000053,San Antonio Regional Hospital,"Community, >250 Beds",4,74147,0.54,0.17,1.3,Same,12,0.52,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000103,St. Bernardine Medical Center,"Community, >250 Beds",5,71390,0.7,0.26,1.55,Same,12,1.14,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630012380,Totally Kids Rehabilitation Hospital,Free-Standing Rehabilitation,0,2074,0,0,14.44,Same,12,,
2023,California,San Bernardino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000054,Victor Valley Global Medical Center,"Community, <125 Beds",1,17520,0.57,0.03,2.82,Same,12,0,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),80000045,Grossmont Hospital,Major Teaching,7,134501,0.52,0.23,1.03,Same,12,0.19,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),80000045,"Grossmont Hospital, Rehabilitation Unit",Rehabilitation Unit,0,2784,0,0,10.76,Same,12,0,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630017096,Kaiser Foundation Hospital - San Diego,Major Teaching,0,71197,0,0,0.42,Better,12,,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630027120,Kaiser Foundation Hospital - San Marcos,Major Teaching,0,10629,0,0,2.82,Same,5,,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),80000144,Kaiser Foundation Hospital - Zion,Major Teaching,0,45283,0,0,0.66,Same,12,0,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),90000048,Kindred Hospital - San Diego,Long-Term Acute Care,1,17464,0.57,0.03,2.82,Same,12,2.93,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630013873,Palomar Medical Center,"Community, >250 Beds",0,99686,0,0,0.3,Same,12,0,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),80000147,Palomar Medical Center Poway,"Community, <125 Beds",0,21390,0,0,1.4,Same,12,0,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630021871,Palomar Rehabilitation Institute,Free-Standing Rehabilitation,,,,,,,0,,"Incomplete Reporter, interpret with caution"
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),90000145,Paradise Valley Hospital,"Community, >250 Beds",1,18038,0.55,0.03,2.73,Same,12,0,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),90000145,"Paradise Valley Hospital, Rehabilitation Unit",Rehabilitation Unit,0,5449,0,0,5.5,Same,12,0,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),80000023,Rady Children's Hospital - San Diego,Pediatric,0,86501,0,0,0.35,Same,12,0.11,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),80000022,Scripps Green Hospital,Major Teaching,4,39190,1.02,0.32,2.46,Same,12,0.26,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),80000150,Scripps Memorial Hospital - Encinitas,Major Teaching,1,62352,0.16,0.01,0.79,Same,12,0.22,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),80000149,Scripps Memorial Hospital - La Jolla,Major Teaching,3,120285,0.25,0.06,0.68,Same,12,0.12,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),90000025,Scripps Mercy Hospital,Major Teaching,5,111307,0.45,0.16,1,Same,12,0.45,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),90000016,Scripps Mercy Hospital Chula Vista,Major Teaching,1,49778,0.2,0.01,0.99,Same,12,0,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),90000977,Select Specialty Hospital - San Diego,Long-Term Acute Care,0,28781,0,0,1.04,Same,12,0.8,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),90000021,Sharp Chula Vista Medical Center,"Community, >250 Beds",0,91420,0,0,0.33,Same,12,0,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),90000033,Sharp Coronado Hospital and Healthcare Center,Major Teaching,0,11156,0,0,2.69,Same,12,0,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),80001470,Sharp Mary Birch Hospital for Women and Newborns,Major Teaching,0,49553,0,0,0.6,Same,12,0,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),80000036,Sharp Memorial Hospital,Major Teaching,5,109059,0.46,0.17,1.02,Same,12,0.32,
2023,California,San Diego,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),80000036,"Sharp Memorial Hospital, Rehabilitation Unit",Rehabilitation Unit,0,7821,0,0,3.83,Same,12,,
